idx,label,text
737,5,"Geïnspireerd door @USER Zijn liedjes😊Ik wil iets schrijven voor mijn lieve opa, details in dm😞wil je me helpen met een tekst?☺️❤️"
738,5,@USER Wat afschuwelijk!! Onvoorstelbaar....arm kind😢Hoop dat de moeder wegrot in de cel en daarna eeuwig zal branden in de hel😠
739,5,@USER Noooo!!!😭😭 jij hebt echt pech😭sterkte♥️♥️
740,5,@USER en dat als ik het dan kijk en kaartjes wil kopen dat het dan uitverkocht is ofzo😭en dat wil ik gewoon echt niet :( 2/2
741,5,@USER Ik ga zo weer offline man moet mn magazine afmaken😪en theorie leren en vanavond heb ik een afspraak sorry man morgen avond ben ik live💪
742,5,"Ja hoor; heb ik weer😒 Hoesten,snotteren en koorts😩Kan ik niet gebruiken,ben donderdag jarig😏#OnderDeWol Hopen dat ik rap opknap HTTP"
743,5,@USER @USER Met je gevoel als voelend empathisch mens😳ik vind dit onrustwekkend dat mensen zo gevoelloos zijn.
744,5,"@USER @USER @USER Het ""recht"" is krom😞Wat voor mens is zo'n rechter😒hoe kun je leven met jezelf vraag ik me af."
745,5,@USER @USER Prestige&amp;economisch succes zijn vaak belangrijker dan de natuur.Klopt😔Maf dat de gemeente de wet aan z’n laars lapt.Ja hopelijk wel schermen
746,5,@USER Jammer dit😩voor ons zijn jullie winnaars!*duimtroffee*
747,5,@USER Pff ik ben ook ziek echt stommm😢maar beterschap baby!!!❤️
748,5,"Schade na crash Rucphen! Knie bleef lang dik, mri, scheurtje links onder knie😕Nu een beetje rustig aan maar daarna mag ik training hervatten HTTP"
